,key,name,subhead,description,rating,rating_count,ingredients,ingredients_as_list,parent_ingredients_as_list,parent_ingredients_as_set,contains_pecans,contains_coffee,contains_walnuts,contains_rum,contains_cream cheese,contains_brown sugar,contains_cinnamon,contains_lemon juice concentrate,contains_pineapple,contains_marshmallow,contains_cookie dough,contains_toffee,contains_caramel,contains_vegan,contains_chocolate,contains_peanuts,contains_almonds,contains_strawberries,contains_raspberries,contains_mangos,contains_banana,brand_bj,brand_breyers,brand_hd,brand_talenti
69,12_hd,Chocolate Chocolate Chip Ice Cream,,"Our chocolate chocolate chip ice cream is the perfect combination of pure, sweet cream, fine cocoa, and chocolate chips. Truly a decadent ice cream experience.",4.7,46,"CREAM, SKIM MILK, CANE SUGAR, CHOCOLATE, COCOA PROCESSED WITH ALKALI, EGG YOLKS, COCOA BUTTER, VANILLA EXTRACT","['cream', 'skim milk', 'cane sugar', 'chocolate', 'cocoa processed with alkali', 'egg yolks', 'cocoa butter', 'vanilla extract']","['cream', 'skim milk', 'cane sugar', 'chocolate', 'cocoa processed with alkali', 'egg yolks', 'cocoa butter', 'vanilla extract']","{'cane sugar', 'cocoa processed with alkali', 'egg yolks', 'vanilla extract', 'skim milk', 'cocoa butter', 'cream', 'chocolate'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
70,13_hd,Chocolate Dark Chocolate Ice Cream Bar,,"Between the classic rich and creamy chocolate ice cream inside, and the thick and crunchy dark chocolate coating finely drizzled on the outside, this is a chocolate connoisseur's delight.",4.5,22,"CREAM, SKIM MILK, SUGAR, COCOA PROCESSED WITH ALKALI, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, SOYBEAN OIL","['cream', 'skim milk', 'sugar', 'cocoa processed with alkali', 'dark chocolate', 'sugar', 'chocolate', 'soy lecithin', 'vanilla extract', 'coconut oil', 'soybean oil']","['cream', 'skim milk', 'sugar', 'cocoa processed with alkali', 'dark chocolate', 'sugar', 'chocolate', 'soy lecithin', 'vanilla extract', 'coconut oil', 'soybean oil']","{'soybean oil', 'cocoa processed with alkali', 'vanilla extract', 'skim milk', 'sugar', 'cream', 'chocolate', 'coconut oil', 'dark chocolate', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
71,14_hd,Chocolate Fudge Non-Dairy Bar,,"Enjoy an indulgent non-dairy and vegan bar made from Belgian chocolate, cocoa, and swirls of chocolate fudge that’s finished with a decadent rice milk chocolate coating.",5.0,22,"WATER, SUGAR, CORN SYRUP, CHOCOLATE, COCONUT OIL, POWDERED SUGAR, SUGAR, CORN STARCH, COCOA BUTTER, SUNFLOWER OIL, COCOA PROCESSED WITH ALKALI, COCOA, SOYBEAN OIL, SOY LECITHIN, PECTIN, VANILLA EXTRACT, SALT, SUNFLOWER LECITHIN","['water', 'sugar', 'corn syrup', 'chocolate', 'coconut oil', 'powdered sugar', 'sugar', 'corn starch', 'cocoa butter', 'sunflower oil', 'cocoa processed with alkali', 'cocoa', 'soybean oil', 'soy lecithin', 'pectin', 'vanilla extract', 'salt', 'sunflower lecithin']","['water', 'sugar', 'corn syrup', 'chocolate', 'coconut oil', 'powdered sugar', 'sugar', 'corn starch', 'cocoa butter', 'sunflower oil', 'cocoa processed with alkali', 'cocoa', 'soybean oil', 'soy lecithin', 'pectin', 'vanilla extract', 'salt', 'sunflower lecithin']","{'soybean oil', 'cocoa processed with alkali', 'pectin', 'corn starch', 'cocoa', 'vanilla extract', 'sunflower oil', 'sugar', 'corn syrup', 'salt', 'sunflower lecithin', 'cocoa butter', 'chocolate', 'water', 'coconut oil', 'powdered sugar', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
72,15_hd,Chocolate Peanut Butter Ice Cream,,"We start with our legendary chocolate ice cream and swirl in ribbons of creamy, smooth peanut butter. The experience is an irresistible blend of flavors in every delicious mouthful.",4.2,173,"CREAM, SKIM MILK, CANE SUGAR, PEANUTS, EGG YOLKS, CHOCOLATE, COCOA PROCESSED WITH ALKALI, PEANUT OIL, SALT","['cream', 'skim milk', 'cane sugar', 'peanuts', 'egg yolks', 'chocolate', 'cocoa processed with alkali', 'peanut oil', 'salt']","['cream', 'skim milk', 'cane sugar', 'peanuts', 'egg yolks', 'chocolate', 'cocoa processed with alkali', 'peanut oil', 'salt']","{'cane sugar', 'egg yolks', 'cocoa processed with alkali', 'skim milk', 'peanuts', 'salt', 'cream', 'chocolate', 'peanut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
73,16_hd,Chocolate Salted Fudge Truffle Non-Dairy,,Rich Belgian chocolate is blended with swirls of sweet salted fudge and chunks of fudge truffles to create an incredible non-dairy and vegan indulgence that isn't missing a thing.,4.8,97,"WATER, SUGAR, CORN SYRUP, BELGIAN CHOCOLATE, POWDERED SUGAR, SUGAR, CORN STARCH, COCOA PROCESSED WITH ALKALI, SUNFLOWER OIL, COCOA, COCONUT OIL, SOYBEAN OIL, SOY LECITHIN, PECTIN, VANILLA EXTRACT, SALT, NATURAL FLAVOR, SUNFLOWER LECITHIN","['water', 'sugar', 'corn syrup', 'belgian chocolate', 'powdered sugar', 'sugar', 'corn starch', 'cocoa processed with alkali', 'sunflower oil', 'cocoa', 'coconut oil', 'soybean oil', 'soy lecithin', 'pectin', 'vanilla extract', 'salt', 'natural flavor', 'sunflower lecithin']","['water', 'sugar', 'corn syrup', 'belgian chocolate', 'powdered sugar', 'sugar', 'corn starch', 'cocoa processed with alkali', 'sunflower oil', 'cocoa', 'coconut oil', 'soybean oil', 'soy lecithin', 'pectin', 'vanilla extract', 'salt', 'natural flavor', 'sunflower lecithin']","{'belgian chocolate', 'soybean oil', 'cocoa processed with alkali', 'pectin', 'corn starch', 'cocoa', 'vanilla extract', 'sunflower oil', 'sugar', 'sunflower lecithin', 'salt', 'water', 'corn syrup', 'powdered sugar', 'soy lecithin', 'natural flavor', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
74,17_hd,Chocolate Sea Salt Caramel HEAVEN Light Ice Cream,,Introducing new HEAVEN Chocolate Sea Salt Caramel light ice cream. Sink your spoon into dreamy chocolate light ice cream swirled with a ribbon of decadent sea salt caramel.,4.1,13,"SKIM MILK, CANE SUGAR, CREAM, COCOA PROCESSED WITH ALKALI, EGG YOLKS, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, CANE SUGAR, BUTTER, CREAM, SALT, PECTIN, SEA SALT, SUNFLOWER LECITHIN, BAKING SODA, VITAMIN A PALMITATE","['skim milk', 'cane sugar', 'cream', 'cocoa processed with alkali', 'egg yolks', 'corn syrup', 'sweetened condensed milk', 'condensed milk', 'cane sugar', 'butter', 'cream', 'salt', 'pectin', 'sea salt', 'sunflower lecithin', 'baking soda', 'vitamin a palmitate']","['skim milk', 'cane sugar', 'cream', 'cocoa processed with alkali', 'egg yolks', 'corn syrup', 'sweetened condensed milk', 'condensed milk', 'cane sugar', 'butter', 'cream', 'salt', 'pectin', 'sea salt', 'sunflower lecithin', 'baking soda', 'vitamin a palmitate']","{'cane sugar', 'butter', 'condensed milk', 'vitamin a palmitate', 'egg yolks', 'cocoa processed with alkali', 'pectin', 'sea salt', 'skim milk', 'sunflower lecithin', 'salt', 'baking soda', 'cream', 'corn syrup', 'sweetened condensed milk'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
75,18_hd,Coconut Caramel Non-Dairy,,This one-of-a-kind non-dairy and vegan creation gives you more of what you love. Enjoy an irresistible combination of creamy coconut and ribbons of luscious caramel.,4.9,11,"COCONUT CREAM (COCONUT EXTRACT, WATER), CORN SYRUP, WATER, SUGAR, PECTIN. CARAMEL SWIRL: BROWN SUGAR, COCONUT CREAM (COCONUT EXTRACT, WATER), WATER, SALT, PECTIN","['coconut cream (coconut extract, water)', 'corn syrup', 'water', 'sugar', 'pectin', 'brown sugar', 'coconut cream (coconut extract, water)', 'water', 'salt', 'pectin']","['coconut cream', 'corn syrup', 'water', 'sugar', 'pectin', 'brown sugar', 'coconut cream', 'water', 'salt', 'pectin']","{'pectin', 'coconut cream', 'brown sugar', 'sugar', 'salt', 'water', 'corn syrup'}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
76,19_hd,Coconut Caramel Chocolate TRIO CRISPY LAYERS,,Layers of creamy coconut and chocolate ice cream mingle with crisp Belgian milk chocolate and luscious caramel sauce for three times the indulgence.,4.6,26,"SKIM MILK, SUGAR, EGG YOLKS, COCONUT CREAM, CORN STARCH, NATURAL FLAVOR, LEMON JUICE CONCENTRATE, CREAM, SKIM MILK, SUGAR, COCOA PROCESSED WITH ALKALI, SUGAR, COCONUT OIL, SOY LECITHIN, CORN SYRUP, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, CREAM, SUGAR, WATER, BUTTER, CREAM, SALT, SALT, PECTIN, SOY LECITHIN","['skim milk', 'sugar', 'egg yolks', 'coconut cream', 'corn starch', 'natural flavor', 'lemon juice concentrate', 'cream', 'skim milk', 'sugar', 'cocoa processed with alkali', 'sugar', 'coconut oil', 'soy lecithin', 'corn syrup', 'sweetened condensed milk', 'condensed milk', 'sugar', 'cream', 'sugar', 'water', 'butter', 'cream', 'salt', 'salt', 'pectin', 'soy lecithin']","['skim milk', 'sugar', 'egg yolks', 'coconut cream', 'corn starch', 'natural flavor', 'lemon juice concentrate', 'cream', 'skim milk', 'sugar', 'cocoa processed with alkali', 'sugar', 'coconut oil', 'soy lecithin', 'corn syrup', 'sweetened condensed milk', 'condensed milk', 'sugar', 'cream', 'sugar', 'water', 'butter', 'cream', 'salt', 'salt', 'pectin', 'soy lecithin']","{'butter', 'condensed milk', 'egg yolks', 'coconut cream', 'corn starch', 'cocoa processed with alkali', 'sweetened condensed milk', 'skim milk', 'pectin', 'sugar', 'corn syrup', 'salt', 'cream', 'lemon juice concentrate', 'coconut oil', 'water', 'soy lecithin', 'natural flavor'}",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
77,20_hd,Coconut Caramel Dark Chocolate Non-Dairy Bar,,"Velvety coconut cream is swirled with ribbons of luscious caramel sauce, then dipped in dark chocolate and finished with a rich, dark chocolate drizzle. It raises the bar for non-dairy and vegan indulgence.",4.6,31,"COCONUT CREAM, COCONUT EXTRACT, WATER, CORN SYRUP, WATER, SUGAR, DARK CHOCOLATE, SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, BROWN SUGAR, COCONUT CREAM, COCONUT EXTRACT, WATER, WATER, COCONUT OIL, PECTIN, SALT","['coconut cream', 'coconut extract', 'water', 'corn syrup', 'water', 'sugar', 'dark chocolate', 'sugar', 'chocolate', 'soy lecithin', 'vanilla extract', 'coconut oil', 'brown sugar', 'coconut cream', 'coconut extract', 'water', 'water', 'coconut oil', 'pectin', 'salt']","['coconut cream', 'coconut extract', 'water', 'corn syrup', 'water', 'sugar', 'dark chocolate', 'sugar', 'chocolate', 'soy lecithin', 'vanilla extract', 'coconut oil', 'brown sugar', 'coconut cream', 'coconut extract', 'water', 'water', 'coconut oil', 'pectin', 'salt']","{'coconut cream', 'pectin', 'vanilla extract', 'brown sugar', 'sugar', 'coconut oil', 'salt', 'chocolate', 'water', 'corn syrup', 'dark chocolate', 'coconut extract', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
78,21_hd,Coffee Ice Cream,,"We roast the finest Brazilian coffee beans and brew them to perfection to bring out their rich, complex flavor. the combination of the brew with our pure, creamy ice cream awakens the senses.",4.6,173,"CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COFFEE","['cream', 'skim milk', 'cane sugar', 'egg yolks', 'coffee']","['cream', 'skim milk', 'cane sugar', 'egg yolks', 'coffee']","{'cane sugar', 'egg yolks', 'skim milk', 'coffee', 'cream'}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,22_hd,Coffee Almond Crunch Ice Cream Bar,,Coffee ice cream bar dipped in rich milk chocolate and almonds.,4.3,42,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, MILK CHOCOLATE, SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT, COCONUT OIL, ALMONDS ROASTED IN VEGETABLE OIL, ALMONDS, SAFFLOWER OIL, TOFFEE, CORN SYRUP, SUGAR, BUTTER, CREAM, SALT, BROWN SUGAR, ALMONDS, BAKING SODA, SOY LECITHIN, SALT","['cream', 'skim milk', 'sugar', 'egg yolks', 'milk chocolate', 'sugar', 'whole milk powder', 'chocolate', 'cocoa butter', 'soy lecithin', 'vanilla extract', 'coconut oil', 'almonds roasted in vegetable oil', 'almonds', 'safflower oil', 'toffee', 'corn syrup', 'sugar', 'butter', 'cream', 'salt', 'brown sugar', 'almonds', 'baking soda', 'soy lecithin', 'salt']","['cream', 'skim milk', 'sugar', 'egg yolks', 'milk chocolate', 'sugar', 'whole milk powder', 'chocolate', 'cocoa butter', 'soy lecithin', 'vanilla extract', 'coconut oil', 'almonds roasted in vegetable oil', 'almonds', 'safflower oil', 'toffee', 'corn syrup', 'sugar', 'butter', 'cream', 'salt', 'brown sugar', 'almonds', 'baking soda', 'soy lecithin', 'salt']","{'butter', 'milk chocolate', 'whole milk powder', 'vanilla extract', 'skim milk', 'cocoa butter', 'chocolate', 'toffee', 'brown sugar', 'salt', 'baking soda', 'cream', 'safflower oil', 'sugar', 'almonds roasted in vegetable oil', 'corn syrup', 'almonds', 'egg yolks', 'coconut oil', 'soy lecithin'}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
80,23_hd,Coffee Chip Ice Cream,,"We took our beloved Java Chip Ice Cream and made its famous coffee taste even better. Rich, sweet chocolaty chips balance our full-bodied coffee ice cream in this delicious homage to one of life's most perfect pairings.",3.1,111,"CREAM, SKIM MILK, SUGAR, POWDERED SUGAR, SUGAR, CORN STARCH, EGG YOLKS, COCONUT OIL, COFFEE, COCOA PROCESSED WITH ALKALI, BUTTER OIL, SOY LECITHIN, NATURAL FLAVOR, MILK","['cream', 'skim milk', 'sugar', 'powdered sugar', 'sugar', 'corn starch', 'egg yolks', 'coconut oil', 'coffee', 'cocoa processed with alkali', 'butter oil', 'soy lecithin', 'natural flavor', 'milk']","['cream', 'skim milk', 'sugar', 'powdered sugar', 'sugar', 'corn starch', 'egg yolks', 'coconut oil', 'coffee', 'cocoa processed with alkali', 'butter oil', 'soy lecithin', 'natural flavor', 'milk']","{'butter oil', 'milk', 'egg yolks', 'cocoa processed with alkali', 'corn starch', 'skim milk', 'sugar', 'coffee', 'cream', 'coconut oil', 'powdered sugar', 'natural flavor', 'soy lecithin'}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
81,24_hd,Coffee Vanilla Chocolate TRIO CRISPY LAYERS,,The rich complexity of our classic coffee ice cream paired with silky vanilla ice cream and an indulgent Belgian chocolate crunch.,4.4,48,"VANILLA ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, VANILLA EXTRACT, COFFEE ICE CREAM, CREAM, SKIM MILK, CANE SUGAR, EGG YOLKS, COFFEE, SUGAR, COCONUT OIL, WHOLE MILK POWDER, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT","['vanilla ice cream', 'cream', 'skim milk', 'cane sugar', 'egg yolks', 'vanilla extract', 'coffee ice cream', 'cream', 'skim milk', 'cane sugar', 'egg yolks', 'coffee', 'sugar', 'coconut oil', 'whole milk powder', 'cocoa butter', 'soy lecithin', 'vanilla extract']","['vanilla ice cream', 'cream', 'skim milk', 'cane sugar', 'egg yolks', 'vanilla extract', 'coffee ice cream', 'cream', 'skim milk', 'cane sugar', 'egg yolks', 'coffee', 'sugar', 'coconut oil', 'whole milk powder', 'cocoa butter', 'soy lecithin', 'vanilla extract']","{'cane sugar', 'egg yolks', 'vanilla extract', 'whole milk powder', 'skim milk', 'coffee ice cream', 'sugar', 'coffee', 'cocoa butter', 'cream', 'coconut oil', 'vanilla ice cream', 'soy lecithin'}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
82,25_hd,Cold Brew Espresso Chip HEAVEN Light Ice Cream,,Introducing new HEAVEN Cold Brew Espresso Chip light ice cream. Take a break with this rich and flavorful coffee light ice cream with a burst of chocolate espresso chips.,4.5,18,"SKIM MILK, CREAM, CANE SUGAR, CHOCOLATE, CANE SUGAR, COCOA BUTTER, MILKFAT, SOY LECITHIN, VANILLA EXTRACT, EGG YOLKS, COCONUT OIL, COFFEE, VITAMIN A PALMITATE","['skim milk', 'cream', 'cane sugar', 'chocolate', 'cane sugar', 'cocoa butter', 'milkfat', 'soy lecithin', 'vanilla extract', 'egg yolks', 'coconut oil', 'coffee', 'vitamin a palmitate']","['skim milk', 'cream', 'cane sugar', 'chocolate', 'cane sugar', 'cocoa butter', 'milkfat', 'soy lecithin', 'vanilla extract', 'egg yolks', 'coconut oil', 'coffee', 'vitamin a palmitate']","{'cane sugar', 'vitamin a palmitate', 'egg yolks', 'vanilla extract', 'skim milk', 'milkfat', 'coffee', 'cocoa butter', 'cream', 'chocolate', 'coconut oil', 'soy lecithin'}",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
83,26_hd,Cookies and Cream Ice Cream,,"Pieces of rich, chocolaty cookies are dunked in delicious, creamy vanilla ice cream to satisfy the milk-and-cookies kid in all of us.",4.6,23,"CREAM, SKIM MILK, SUGAR, EGG YOLKS, WHEAT FLOUR, VANILLA EXTRACT, COCOA PROCESSED WITH ALKALI, COCONUT OIL, BAKING SODA, CHOCOLATE, SALT","['cream', 'skim milk', 'sugar', 'egg yolks', 'wheat flour', 'vanilla extract', 'cocoa processed with alkali', 'coconut oil', 'baking soda', 'chocolate', 'salt']","['cream', 'skim milk', 'sugar', 'egg yolks', 'wheat flour', 'vanilla extract', 'cocoa processed with alkali', 'coconut oil', 'baking soda', 'chocolate', 'salt']","{'wheat flour', 'egg yolks', 'cocoa processed with alkali', 'vanilla extract', 'skim milk', 'sugar', 'salt', 'baking soda', 'cream', 'chocolate', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
84,27_hd,Double Belgian Chocolate Chip Ice Cream,,"Your favorite Belgian chocolate ice cream, renamed. Our Belgian chocolate combines rich, velvety chocolate ice cream with finely shaved Belgian chocolate for a uniquely textured experience.",4.8,158,"CHOCOLATE ICE CREAM: CREAM, SKIM MILK, DARK CHOCOLATE (BELGIAN CHOCOLATE, SUGAR, COCOA BUTTER, SOY LECITHIN, VANILLA), SUGAR, EGG YOLKS, COCOA PROCESSED WITH ALKALI, VANILLA EXTRACT. CHOCOLATE CHUNKS WITH VEGETABLE OIL: BELGIAN CHOCOLATE (SUGAR, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, NATURAL FLAVOR), COTTONSEED OIL, COCONUT OIL. CONTAINS: MILK, EGG AND SOY INGREDIENTS","['cream', 'skim milk', 'dark chocolate (belgian chocolate, sugar, cocoa butter, soy lecithin, vanilla)', 'sugar', 'egg yolks', 'cocoa processed with alkali', 'vanilla extract', 'belgian chocolate (sugar, chocolate, cocoa butter, soy lecithin, natural flavor)', 'cottonseed oil', 'coconut oil', 'milk', 'egg and soy ingredients']","['cream', 'skim milk', 'dark chocolate', 'sugar', 'egg yolks', 'cocoa processed with alkali', 'vanilla extract', 'belgian chocolate', 'cottonseed oil', 'coconut oil', 'milk', 'egg and soy ingredients']","{'belgian chocolate', 'milk', 'egg yolks', 'cocoa processed with alkali', 'cottonseed oil', 'vanilla extract', 'skim milk', 'sugar', 'cream', 'coconut oil', 'dark chocolate', 'egg and soy ingredients'}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85,28_hd,Dulce de Leche Cookie Squares,,A rich dark chocolate cookie topped with dulce de leche ice cream and swirls of luscious caramel coated in a milk chocolate shell with a drizzle of dark chocolate.,3.9,35,"ULCE DE LECHE ICE CREAM: CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK (MILK,SUGAR), EGG YOLKS, CORN SYRUP, BAKING SODA, SALT, VANILLA EXTRACT. MILK CHOCOLATE AND VEGETABLE OIL COATING: MILK CHOCOLATE (SUGAR, WHOLE MILK POWDER, CHOCOLATE, COCOA BUTTER, SOY LECITHIN, VANILLA EXTRACT), COCONUT OIL. CHOCOLATE COOKIE: BLEACHED WHEAT FLOUR, SUGAR, PALM OIL, COCOA PROCESSED WITH ALKALI, CORN SYRUP, MOLASSES, BAKING SODA, SALT, SOY LECITHIN. CARAMEL SWIRL: SWEETENED CONDENSED MILK (MILK, SUGAR), SUGAR, WATER, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT. DARK CHOCOLATE DRIZZLE WITH VEGETABLE OIL: DARK CHOCOLATE (SUGAR, CHOCOLATE, SOY LECITHIN, VANILLA EXTRACT), COCONUT OIL, SOYBEAN OIL","['cream', 'skim milk', 'sugar', 'sweetened condensed milk (milk,sugar)', 'egg yolks', 'corn syrup', 'baking soda', 'salt', 'vanilla extract', 'milk chocolate (sugar, whole milk powder, chocolate, cocoa butter, soy lecithin, vanilla extract)', 'coconut oil', 'bleached wheat flour', 'sugar', 'palm oil', 'cocoa processed with alkali', 'corn syrup', 'molasses', 'baking soda', 'salt', 'soy lecithin', 'sweetened condensed milk (milk, sugar)', 'sugar', 'water', 'corn syrup', 'coconut oil', 'pectin', 'soy lecithin', 'salt', 'baking soda', 'vanilla extract', 'dark chocolate (sugar, chocolate, soy lecithin, vanilla extract)', 'coconut oil', 'soybean oil']","['cream', 'skim milk', 'sugar', 'sweetened condensed milk', 'egg yolks', 'corn syrup', 'baking soda', 'salt', 'vanilla extract', 'milk chocolate', 'coconut oil', 'bleached wheat flour', 'sugar', 'palm oil', 'cocoa processed with alkali', 'corn syrup', 'molasses', 'baking soda', 'salt', 'soy lecithin', 'sweetened condensed milk', 'sugar', 'water', 'corn syrup', 'coconut oil', 'pectin', 'soy lecithin', 'salt', 'baking soda', 'vanilla extract', 'dark chocolate', 'coconut oil', 'soybean oil']","{'milk chocolate', 'vanilla extract', 'skim milk', 'molasses', 'bleached wheat flour', 'water', 'soybean oil', 'pectin', 'salt', 'baking soda', 'cream', 'dark chocolate', 'palm oil', 'sugar', 'corn syrup', 'egg yolks', 'cocoa processed with alkali', 'coconut oil', 'sweetened condensed milk', 'soy lecithin'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
86,29_hd,Dulce de Leche Ice Cream,,"Inspired by Latin America's treasured dessert, our dulce de leche ice cream is a delicious combination of caramel and sweet cream, swirled with ribbons of golden caramel.",4.8,209,"CREAM, SKIM MILK, SUGAR, SWEETENED CONDENSED MILK, CONDENSED MILK, SUGAR, EGG YOLKS, CORN SYRUP, COCONUT OIL, PECTIN, SOY LECITHIN, SALT, BAKING SODA, VANILLA EXTRACT","['cream', 'skim milk', 'sugar', 'sweetened condensed milk', 'condensed milk', 'sugar', 'egg yolks', 'corn syrup', 'coconut oil', 'pectin', 'soy lecithin', 'salt', 'baking soda', 'vanilla extract']","['cream', 'skim milk', 'sugar', 'sweetened condensed milk', 'condensed milk', 'sugar', 'egg yolks', 'corn syrup', 'coconut oil', 'pectin', 'soy lecithin', 'salt', 'baking soda', 'vanilla extract']","{'condensed milk', 'soy lecithin', 'egg yolks', 'pectin', 'vanilla extract', 'skim milk', 'sugar', 'salt', 'baking soda', 'cream', 'corn syrup', 'sweetened condensed milk', 'coconut oil'}",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
